Energy,r,wavef,radwave
-0.579689,1.942,-0.012272,-0.006319
-0.579689,1.945,-0.012251,-0.006299
-0.579689,1.948,-0.01223,-0.006278
-0.579689,1.951,-0.012209,-0.006258
-0.579689,1.954,-0.012188,-0.006237
-0.579689,1.957,-0.012167,-0.006217
-0.579689,1.96,-0.012146,-0.006197
-0.579689,1.963,-0.012125,-0.006177
-0.579689,1.966,-0.012104,-0.006156
-0.579689,1.969,-0.012082,-0.006136
-0.579689,1.972,-0.012061,-0.006116
-0.579689,1.975,-0.01204,-0.006096
-0.579689,1.978,-0.012019,-0.006076
-0.579689,1.981,-0.011998,-0.006057
-0.579689,1.984,-0.011977,-0.006037
-0.579689,1.987,-0.011956,-0.006017
-0.579689,1.99,-0.011935,-0.005997
-0.579689,1.993,-0.011914,-0.005978
-0.579689,1.996,-0.011893,-0.005958
-0.579689,1.999,-0.011872,-0.005939
-0.579689,2.002,-0.011851,-0.005919
-0.579689,2.005,-0.011829,-0.0059
-0.579689,2.008,-0.011808,-0.005881
-0.579689,2.011,-0.011787,-0.005861
-0.579689,2.014,-0.011766,-0.005842
-0.579689,2.017,-0.011745,-0.005823
-0.579689,2.02,-0.011724,-0.005804
-0.579689,2.023,-0.011703,-0.005785
-0.579689,2.026,-0.011682,-0.005766
-0.579689,2.029,-0.011661,-0.005747
-0.579689,2.032,-0.01164,-0.005728
-0.579689,2.035,-0.011618,-0.005709
-0.579689,2.038,-0.011597,-0.005691
-0.579689,2.041,-0.011576,-0.005672
-0.579689,2.044,-0.011555,-0.005653
-0.579689,2.047,-0.011534,-0.005635
-0.579689,2.05,-0.011513,-0.005616
-0.579689,2.053,-0.011492,-0.005598
-0.579689,2.056,-0.011471,-0.005579
-0.579689,2.059,-0.01145,-0.005561
-0.579689,2.062,-0.011429,-0.005543
-0.579689,2.065,-0.011408,-0.005524
-0.579689,2.068,-0.011387,-0.005506
-0.579689,2.071,-0.011366,-0.005488
-0.579689,2.074,-0.011344,-0.00547
-0.579689,2.077,-0.011323,-0.005452
-0.579689,2.08,-0.011302,-0.005434
-0.579689,2.083,-0.011281,-0.005416
-0.579689,2.086,-0.01126,-0.005398
-0.579689,2.089,-0.011239,-0.00538
-0.579689,2.092,-0.011218,-0.005362
-0.579689,2.095,-0.011197,-0.005345
-0.579689,2.098,-0.011176,-0.005327
-0.579689,2.101,-0.011155,-0.005309
-0.579689,2.104,-0.011134,-0.005292
-0.579689,2.107,-0.011113,-0.005274
-0.579689,2.11,-0.011092,-0.005257
-0.579689,2.113,-0.011071,-0.00524
-0.579689,2.116,-0.01105,-0.005222
-0.579689,2.119,-0.011029,-0.005205
-0.579689,2.122,-0.011009,-0.005188
-0.579689,2.125,-0.010988,-0.005171
-0.579689,2.128,-0.010967,-0.005154
-0.579689,2.131,-0.010946,-0.005136
-0.579689,2.134,-0.010925,-0.005119
-0.579689,2.137,-0.010904,-0.005102
-0.579689,2.14,-0.010883,-0.005086
-0.579689,2.143,-0.010862,-0.005069
-0.579689,2.146,-0.010841,-0.005052
-0.579689,2.149,-0.010821,-0.005035
-0.579689,2.152,-0.0108,-0.005018
-0.579689,2.155,-0.010779,-0.005002
-0.579689,2.158,-0.010758,-0.004985
-0.579689,2.161,-0.010737,-0.004969
-0.579689,2.164,-0.010717,-0.004952
-0.579689,2.167,-0.010696,-0.004936
-0.579689,2.17,-0.010675,-0.004919
-0.579689,2.173,-0.010654,-0.004903
-0.579689,2.176,-0.010634,-0.004887
-0.579689,2.179,-0.010613,-0.004871
-0.579689,2.182,-0.010592,-0.004854
-0.579689,2.185,-0.010571,-0.004838
-0.579689,2.188,-0.010551,-0.004822
-0.579689,2.191,-0.01053,-0.004806
-0.579689,2.194,-0.010509,-0.00479
-0.579689,2.197,-0.010489,-0.004774
-0.579689,2.2,-0.010468,-0.004758
-0.579689,2.203,-0.010448,-0.004742
-0.579689,2.206,-0.010427,-0.004727
-0.579689,2.209,-0.010406,-0.004711
-0.579689,2.212,-0.010386,-0.004695
-0.579689,2.215,-0.010365,-0.00468
-0.579689,2.218,-0.010345,-0.004664
-0.579689,2.221,-0.010324,-0.004649
-0.579689,2.224,-0.010304,-0.004633
-0.579689,2.227,-0.010283,-0.004618
-0.579689,2.23,-0.010263,-0.004602
-0.579689,2.233,-0.010243,-0.004587
-0.579689,2.236,-0.010222,-0.004572
-0.579689,2.239,-0.010202,-0.004556
-0.579689,2.242,-0.010181,-0.004541
-0.579689,2.245,-0.010161,-0.004526
-0.579689,2.248,-0.010141,-0.004511
-0.579689,2.251,-0.01012,-0.004496
-0.579689,2.254,-0.0101,-0.004481
-0.579689,2.257,-0.01008,-0.004466
-0.579689,2.26,-0.010059,-0.004451
-0.579689,2.263,-0.010039,-0.004436
-0.579689,2.266,-0.010019,-0.004421
-0.579689,2.269,-0.009999,-0.004407
-0.579689,2.272,-0.009978,-0.004392
-0.579689,2.275,-0.009958,-0.004377
-0.579689,2.278,-0.009938,-0.004363
-0.579689,2.281,-0.009918,-0.004348
-0.579689,2.284,-0.009898,-0.004334
-0.579689,2.287,-0.009878,-0.004319
-0.579689,2.29,-0.009858,-0.004305
-0.579689,2.293,-0.009838,-0.00429
-0.579689,2.296,-0.009817,-0.004276
-0.579689,2.299,-0.009797,-0.004262
-0.579689,2.302,-0.009777,-0.004247
-0.579689,2.305,-0.009757,-0.004233
-0.579689,2.308,-0.009737,-0.004219
-0.579689,2.311,-0.009718,-0.004205
-0.579689,2.314,-0.009698,-0.004191
-0.579689,2.317,-0.009678,-0.004177
-0.579689,2.32,-0.009658,-0.004163
-0.579689,2.323,-0.009638,-0.004149
-0.579689,2.326,-0.009618,-0.004135
-0.579689,2.329,-0.009598,-0.004121
-0.579689,2.332,-0.009579,-0.004107
-0.579689,2.335,-0.009559,-0.004094
-0.579689,2.338,-0.009539,-0.00408
-0.579689,2.341,-0.009519,-0.004066
-0.579689,2.344,-0.0095,-0.004053
-0.579689,2.347,-0.00948,-0.004039
-0.579689,2.35,-0.00946,-0.004026
-0.579689,2.353,-0.009441,-0.004012
-0.579689,2.356,-0.009421,-0.003999
-0.579689,2.359,-0.009401,-0.003985
-0.579689,2.362,-0.009382,-0.003972
-0.579689,2.365,-0.009362,-0.003959
-0.579689,2.368,-0.009343,-0.003945
-0.579689,2.371,-0.009323,-0.003932
-0.579689,2.374,-0.009304,-0.003919
-0.579689,2.377,-0.009284,-0.003906
-0.579689,2.38,-0.009265,-0.003893
-0.579689,2.383,-0.009245,-0.00388
-0.579689,2.386,-0.009226,-0.003867
-0.579689,2.389,-0.009207,-0.003854
-0.579689,2.392,-0.009187,-0.003841
-0.579689,2.395,-0.009168,-0.003828
-0.579689,2.398,-0.009149,-0.003815
-0.579689,2.401,-0.009129,-0.003802
-0.579689,2.404,-0.00911,-0.00379
-0.579689,2.407,-0.009091,-0.003777
-0.579689,2.41,-0.009072,-0.003764
-0.579689,2.413,-0.009052,-0.003752
-0.579689,2.416,-0.009033,-0.003739
-0.579689,2.419,-0.009014,-0.003726
-0.579689,2.422,-0.008995,-0.003714
-0.579689,2.425,-0.008976,-0.003701
-0.579689,2.428,-0.008957,-0.003689
-0.579689,2.431,-0.008938,-0.003677
-0.579689,2.434,-0.008919,-0.003664
-0.579689,2.437,-0.0089,-0.003652
-0.579689,2.44,-0.008881,-0.00364
-0.579689,2.443,-0.008862,-0.003627
-0.579689,2.446,-0.008843,-0.003615
-0.579689,2.449,-0.008824,-0.003603
-0.579689,2.452,-0.008805,-0.003591
-0.579689,2.455,-0.008786,-0.003579
-0.579689,2.458,-0.008768,-0.003567
-0.579689,2.461,-0.008749,-0.003555
-0.579689,2.464,-0.00873,-0.003543
-0.579689,2.467,-0.008711,-0.003531
-0.579689,2.47,-0.008693,-0.003519
-0.579689,2.473,-0.008674,-0.003507
-0.579689,2.476,-0.008655,-0.003496
-0.579689,2.479,-0.008637,-0.003484
-0.579689,2.482,-0.008618,-0.003472
-0.579689,2.485,-0.008599,-0.003461
-0.579689,2.488,-0.008581,-0.003449
-0.579689,2.491,-0.008562,-0.003437
-0.579689,2.494,-0.008544,-0.003426
-0.579689,2.497,-0.008525,-0.003414
-0.579689,2.5,-0.008507,-0.003403
-0.579689,2.503,-0.008489,-0.003391
-0.579689,2.506,-0.00847,-0.00338
-0.579689,2.509,-0.008452,-0.003369
-0.579689,2.512,-0.008433,-0.003357
-0.579689,2.515,-0.008415,-0.003346
-0.579689,2.518,-0.008397,-0.003335
-0.579689,2.521,-0.008378,-0.003323
-0.579689,2.524,-0.00836,-0.003312
-0.579689,2.527,-0.008342,-0.003301
-0.579689,2.53,-0.008324,-0.00329
-0.579689,2.533,-0.008306,-0.003279
-0.579689,2.536,-0.008288,-0.003268
-0.579689,2.539,-0.008269,-0.003257
-0.579689,2.542,-0.008251,-0.003246
-0.579689,2.545,-0.008233,-0.003235
-0.579689,2.548,-0.008215,-0.003224
-0.579689,2.551,-0.008197,-0.003213
-0.579689,2.554,-0.008179,-0.003203
-0.579689,2.557,-0.008161,-0.003192
-0.579689,2.56,-0.008143,-0.003181
-0.579689,2.563,-0.008126,-0.00317
-0.579689,2.566,-0.008108,-0.00316
-0.579689,2.569,-0.00809,-0.003149
-0.579689,2.572,-0.008072,-0.003138
-0.579689,2.575,-0.008054,-0.003128
-0.579689,2.578,-0.008036,-0.003117
-0.579689,2.581,-0.008019,-0.003107
-0.579689,2.584,-0.008001,-0.003096
-0.579689,2.587,-0.007983,-0.003086
-0.579689,2.59,-0.007966,-0.003076
-0.579689,2.593,-0.007948,-0.003065
-0.579689,2.596,-0.007931,-0.003055
-0.579689,2.599,-0.007913,-0.003045
-0.579689,2.602,-0.007895,-0.003034
-0.579689,2.605,-0.007878,-0.003024
-0.579689,2.608,-0.00786,-0.003014
-0.579689,2.611,-0.007843,-0.003004
-0.579689,2.614,-0.007826,-0.002994
-0.579689,2.617,-0.007808,-0.002984
-0.579689,2.62,-0.007791,-0.002974
-0.579689,2.623,-0.007773,-0.002964
-0.579689,2.626,-0.007756,-0.002954
-0.579689,2.629,-0.007739,-0.002944
-0.579689,2.632,-0.007722,-0.002934
-0.579689,2.635,-0.007704,-0.002924
-0.579689,2.638,-0.007687,-0.002914
-0.579689,2.641,-0.00767,-0.002904
-0.579689,2.644,-0.007653,-0.002894
-0.579689,2.647,-0.007636,-0.002885
-0.579689,2.65,-0.007619,-0.002875
-0.579689,2.653,-0.007601,-0.002865
-0.579689,2.656,-0.007584,-0.002856
-0.579689,2.659,-0.007567,-0.002846
-0.579689,2.662,-0.00755,-0.002836
-0.579689,2.665,-0.007533,-0.002827
-0.579689,2.668,-0.007517,-0.002817
-0.579689,2.671,-0.0075,-0.002808
-0.579689,2.674,-0.007483,-0.002798
-0.579689,2.677,-0.007466,-0.002789
-0.579689,2.68,-0.007449,-0.00278
-0.579689,2.683,-0.007432,-0.00277
-0.579689,2.686,-0.007416,-0.002761
-0.579689,2.689,-0.007399,-0.002752
-0.579689,2.692,-0.007382,-0.002742
-0.579689,2.695,-0.007365,-0.002733
-0.579689,2.698,-0.007349,-0.002724
-0.579689,2.701,-0.007332,-0.002715
-0.579689,2.704,-0.007316,-0.002705
-0.579689,2.707,-0.007299,-0.002696
-0.579689,2.71,-0.007282,-0.002687
-0.579689,2.713,-0.007266,-0.002678
-0.579689,2.716,-0.007249,-0.002669
-0.579689,2.719,-0.007233,-0.00266
-0.579689,2.722,-0.007217,-0.002651
-0.579689,2.725,-0.0072,-0.002642
-0.579689,2.728,-0.007184,-0.002633
-0.579689,2.731,-0.007167,-0.002624
-0.579689,2.734,-0.007151,-0.002616
-0.579689,2.737,-0.007135,-0.002607
-0.579689,2.74,-0.007119,-0.002598
-0.579689,2.743,-0.007102,-0.002589
-0.579689,2.746,-0.007086,-0.002581
-0.579689,2.749,-0.00707,-0.002572
-0.579689,2.752,-0.007054,-0.002563
-0.579689,2.755,-0.007038,-0.002555
-0.579689,2.758,-0.007022,-0.002546
-0.579689,2.761,-0.007006,-0.002537
-0.579689,2.764,-0.00699,-0.002529
-0.579689,2.767,-0.006974,-0.00252
-0.579689,2.77,-0.006958,-0.002512
-0.579689,2.773,-0.006942,-0.002503
-0.579689,2.776,-0.006926,-0.002495
-0.579689,2.779,-0.00691,-0.002486
-0.579689,2.782,-0.006894,-0.002478
-0.579689,2.785,-0.006878,-0.00247
-0.579689,2.788,-0.006862,-0.002461
-0.579689,2.791,-0.006847,-0.002453
-0.579689,2.794,-0.006831,-0.002445
-0.579689,2.797,-0.006815,-0.002437
-0.579689,2.8,-0.006799,-0.002428
-0.579689,2.803,-0.006784,-0.00242
-0.579689,2.806,-0.006768,-0.002412
-0.579689,2.809,-0.006753,-0.002404
-0.579689,2.812,-0.006737,-0.002396
-0.579689,2.815,-0.006721,-0.002388
-0.579689,2.818,-0.006706,-0.00238
-0.579689,2.821,-0.00669,-0.002372
-0.579689,2.824,-0.006675,-0.002364
-0.579689,2.827,-0.00666,-0.002356
-0.579689,2.83,-0.006644,-0.002348
-0.579689,2.833,-0.006629,-0.00234
-0.579689,2.836,-0.006613,-0.002332
-0.579689,2.839,-0.006598,-0.002324
-0.579689,2.842,-0.006583,-0.002316
-0.579689,2.845,-0.006567,-0.002308
-0.579689,2.848,-0.006552,-0.002301
-0.579689,2.851,-0.006537,-0.002293
-0.579689,2.854,-0.006522,-0.002285
-0.579689,2.857,-0.006507,-0.002277
-0.579689,2.86,-0.006492,-0.00227
-0.579689,2.863,-0.006476,-0.002262
-0.579689,2.866,-0.006461,-0.002254
-0.579689,2.869,-0.006446,-0.002247
-0.579689,2.872,-0.006431,-0.002239
-0.579689,2.875,-0.006416,-0.002232
-0.579689,2.878,-0.006401,-0.002224
-0.579689,2.881,-0.006386,-0.002217
-0.579689,2.884,-0.006372,-0.002209
-0.579689,2.887,-0.006357,-0.002202
-0.579689,2.89,-0.006342,-0.002194
-0.579689,2.893,-0.006327,-0.002187
-0.579689,2.896,-0.006312,-0.00218
-0.579689,2.899,-0.006297,-0.002172
-0.579689,2.902,-0.006283,-0.002165
-0.579689,2.905,-0.006268,-0.002158
-0.579689,2.908,-0.006253,-0.00215
-0.579689,2.911,-0.006239,-0.002143
-0.579689,2.914,-0.006224,-0.002136
-0.579689,2.917,-0.006209,-0.002129
-0.579689,2.92,-0.006195,-0.002122
-0.579689,2.923,-0.00618,-0.002114
-0.579689,2.926,-0.006166,-0.002107
-0.579689,2.929,-0.006151,-0.0021
-0.579689,2.932,-0.006137,-0.002093
-0.579689,2.935,-0.006122,-0.002086
-0.579689,2.938,-0.006108,-0.002079
-0.579689,2.941,-0.006094,-0.002072
-0.579689,2.944,-0.006079,-0.002065
-0.579689,2.947,-0.006065,-0.002058
-0.579689,2.95,-0.006051,-0.002051
-0.579689,2.953,-0.006036,-0.002044
-0.579689,2.956,-0.006022,-0.002037
-0.579689,2.959,-0.006008,-0.00203
-0.579689,2.962,-0.005994,-0.002024
-0.579689,2.965,-0.00598,-0.002017
-0.579689,2.968,-0.005965,-0.00201
-0.579689,2.971,-0.005951,-0.002003
-0.579689,2.974,-0.005937,-0.001996
-0.579689,2.977,-0.005923,-0.00199
-0.579689,2.98,-0.005909,-0.001983
-0.579689,2.983,-0.005895,-0.001976
-0.579689,2.986,-0.005881,-0.00197
-0.579689,2.989,-0.005867,-0.001963
-0.579689,2.992,-0.005853,-0.001956
-0.579689,2.995,-0.005839,-0.00195
-0.579689,2.998,-0.005826,-0.001943
-0.579689,3.001,-0.005812,-0.001937
-0.579689,3.004,-0.005798,-0.00193
-0.579689,3.007,-0.005784,-0.001924
-0.579689,3.01,-0.00577,-0.001917
-0.579689,3.013,-0.005757,-0.001911
-0.579689,3.016,-0.005743,-0.001904
-0.579689,3.019,-0.005729,-0.001898
-0.579689,3.022,-0.005716,-0.001891
-0.579689,3.025,-0.005702,-0.001885
-0.579689,3.028,-0.005689,-0.001879
-0.579689,3.031,-0.005675,-0.001872
-0.579689,3.034,-0.005661,-0.001866
-0.579689,3.037,-0.005648,-0.00186
-0.579689,3.04,-0.005634,-0.001853
-0.579689,3.043,-0.005621,-0.001847
-0.579689,3.046,-0.005608,-0.001841
-0.579689,3.049,-0.005594,-0.001835
-0.579689,3.052,-0.005581,-0.001829
-0.579689,3.055,-0.005567,-0.001822
-0.579689,3.058,-0.005554,-0.001816
-0.579689,3.061,-0.005541,-0.00181
-0.579689,3.064,-0.005528,-0.001804
-0.579689,3.067,-0.005514,-0.001798
-0.579689,3.07,-0.005501,-0.001792
-0.579689,3.073,-0.005488,-0.001786
-0.579689,3.076,-0.005475,-0.00178
-0.579689,3.079,-0.005462,-0.001774
-0.579689,3.082,-0.005449,-0.001768
-0.579689,3.085,-0.005436,-0.001762
-0.579689,3.088,-0.005422,-0.001756
-0.579689,3.091,-0.005409,-0.00175
-0.579689,3.094,-0.005396,-0.001744
-0.579689,3.097,-0.005383,-0.001738
-0.579689,3.1,-0.005371,-0.001732
-0.579689,3.103,-0.005358,-0.001727
-0.579689,3.106,-0.005345,-0.001721
-0.579689,3.109,-0.005332,-0.001715
-0.579689,3.112,-0.005319,-0.001709
-0.579689,3.115,-0.005306,-0.001703
-0.579689,3.118,-0.005293,-0.001698
-0.579689,3.121,-0.005281,-0.001692
-0.579689,3.124,-0.005268,-0.001686
-0.579689,3.127,-0.005255,-0.001681
-0.579689,3.13,-0.005243,-0.001675
-0.579689,3.133,-0.00523,-0.001669
-0.579689,3.136,-0.005217,-0.001664
-0.579689,3.139,-0.005205,-0.001658
-0.579689,3.142,-0.005192,-0.001652
-0.579689,3.145,-0.005179,-0.001647
-0.579689,3.148,-0.005167,-0.001641
-0.579689,3.151,-0.005154,-0.001636
-0.579689,3.154,-0.005142,-0.00163
-0.579689,3.157,-0.00513,-0.001625
-0.579689,3.16,-0.005117,-0.001619
-0.579689,3.163,-0.005105,-0.001614
-0.579689,3.166,-0.005092,-0.001608
-0.579689,3.169,-0.00508,-0.001603
-0.579689,3.172,-0.005068,-0.001598
-0.579689,3.175,-0.005055,-0.001592
-0.579689,3.178,-0.005043,-0.001587
-0.579689,3.181,-0.005031,-0.001582
-0.579689,3.184,-0.005019,-0.001576
-0.579689,3.187,-0.005006,-0.001571
-0.579689,3.19,-0.004994,-0.001566
-0.579689,3.193,-0.004982,-0.00156
-0.579689,3.196,-0.00497,-0.001555
-0.579689,3.199,-0.004958,-0.00155
-0.579689,3.202,-0.004946,-0.001545
-0.579689,3.205,-0.004934,-0.001539
-0.579689,3.208,-0.004922,-0.001534
-0.579689,3.211,-0.00491,-0.001529
-0.579689,3.214,-0.004898,-0.001524
-0.579689,3.217,-0.004886,-0.001519
-0.579689,3.22,-0.004874,-0.001514
-0.579689,3.223,-0.004862,-0.001509
-0.579689,3.226,-0.00485,-0.001503
-0.579689,3.229,-0.004838,-0.001498
-0.579689,3.232,-0.004827,-0.001493
-0.579689,3.235,-0.004815,-0.001488
-0.579689,3.238,-0.004803,-0.001483
-0.579689,3.241,-0.004791,-0.001478
-0.579689,3.244,-0.00478,-0.001473
-0.579689,3.247,-0.004768,-0.001468
-0.579689,3.25,-0.004756,-0.001463
-0.579689,3.253,-0.004745,-0.001459
-0.579689,3.256,-0.004733,-0.001454
-0.579689,3.259,-0.004721,-0.001449
-0.579689,3.262,-0.00471,-0.001444
-0.579689,3.265,-0.004698,-0.001439
-0.579689,3.268,-0.004687,-0.001434
-0.579689,3.271,-0.004675,-0.001429
-0.579689,3.274,-0.004664,-0.001424
-0.579689,3.277,-0.004652,-0.00142
-0.579689,3.28,-0.004641,-0.001415
-0.579689,3.283,-0.004629,-0.00141
-0.579689,3.286,-0.004618,-0.001405
-0.579689,3.289,-0.004607,-0.001401
-0.579689,3.292,-0.004595,-0.001396
-0.579689,3.295,-0.004584,-0.001391
-0.579689,3.298,-0.004573,-0.001387
-0.579689,3.301,-0.004562,-0.001382
-0.579689,3.304,-0.00455,-0.001377
-0.579689,3.307,-0.004539,-0.001373
-0.579689,3.31,-0.004528,-0.001368
-0.579689,3.313,-0.004517,-0.001363
-0.579689,3.316,-0.004506,-0.001359
-0.579689,3.319,-0.004495,-0.001354
-0.579689,3.322,-0.004484,-0.00135
-0.579689,3.325,-0.004472,-0.001345
-0.579689,3.328,-0.004461,-0.001341
-0.579689,3.331,-0.00445,-0.001336
-0.579689,3.334,-0.004439,-0.001332
-0.579689,3.337,-0.004428,-0.001327
-0.579689,3.34,-0.004418,-0.001323
-0.579689,3.343,-0.004407,-0.001318
-0.579689,3.346,-0.004396,-0.001314
-0.579689,3.349,-0.004385,-0.001309
-0.579689,3.352,-0.004374,-0.001305
-0.579689,3.355,-0.004363,-0.001301
-0.579689,3.358,-0.004352,-0.001296
-0.579689,3.361,-0.004342,-0.001292
-0.579689,3.364,-0.004331,-0.001287
-0.579689,3.367,-0.00432,-0.001283
-0.579689,3.37,-0.004309,-0.001279
-0.579689,3.373,-0.004299,-0.001274
-0.579689,3.376,-0.004288,-0.00127
-0.579689,3.379,-0.004278,-0.001266
-0.579689,3.382,-0.004267,-0.001262
-0.579689,3.385,-0.004256,-0.001257
-0.579689,3.388,-0.004246,-0.001253
-0.579689,3.391,-0.004235,-0.001249
-0.579689,3.394,-0.004225,-0.001245
-0.579689,3.397,-0.004214,-0.001241
-0.579689,3.4,-0.004204,-0.001236
-0.579689,3.403,-0.004193,-0.001232
-0.579689,3.406,-0.004183,-0.001228
-0.579689,3.409,-0.004172,-0.001224
-0.579689,3.412,-0.004162,-0.00122
-0.579689,3.415,-0.004152,-0.001216
-0.579689,3.418,-0.004141,-0.001212
-0.579689,3.421,-0.004131,-0.001208
-0.579689,3.424,-0.004121,-0.001204
-0.579689,3.427,-0.004111,-0.001199
-0.579689,3.43,-0.0041,-0.001195
-0.579689,3.433,-0.00409,-0.001191
-0.579689,3.436,-0.00408,-0.001187
-0.579689,3.439,-0.00407,-0.001183
-0.579689,3.442,-0.00406,-0.001179
-0.579689,3.445,-0.004049,-0.001175
-0.579689,3.448,-0.004039,-0.001171
-0.579689,3.451,-0.004029,-0.001168
-0.579689,3.454,-0.004019,-0.001164
-0.579689,3.457,-0.004009,-0.00116
-0.579689,3.46,-0.003999,-0.001156
-0.579689,3.463,-0.003989,-0.001152
-0.579689,3.466,-0.003979,-0.001148
-0.579689,3.469,-0.003969,-0.001144
-0.579689,3.472,-0.003959,-0.00114
-0.579689,3.475,-0.003949,-0.001137
-0.579689,3.478,-0.003939,-0.001133
-0.579689,3.481,-0.00393,-0.001129
-0.579689,3.484,-0.00392,-0.001125
-0.579689,3.487,-0.00391,-0.001121
-0.579689,3.49,-0.0039,-0.001118
-0.579689,3.493,-0.00389,-0.001114
-0.579689,3.496,-0.003881,-0.00111
-0.579689,3.499,-0.003871,-0.001106
-0.579689,3.502,-0.003861,-0.001103
-0.579689,3.505,-0.003852,-0.001099
-0.579689,3.508,-0.003842,-0.001095
-0.579689,3.511,-0.003832,-0.001091
-0.579689,3.514,-0.003823,-0.001088
-0.579689,3.517,-0.003813,-0.001084
-0.579689,3.52,-0.003803,-0.001081
-0.579689,3.523,-0.003794,-0.001077
-0.579689,3.526,-0.003784,-0.001073
-0.579689,3.529,-0.003775,-0.00107
-0.579689,3.532,-0.003765,-0.001066
-0.579689,3.535,-0.003756,-0.001062
-0.579689,3.538,-0.003746,-0.001059
-0.579689,3.541,-0.003737,-0.001055
-0.579689,3.544,-0.003728,-0.001052
-0.579689,3.547,-0.003718,-0.001048
-0.579689,3.55,-0.003709,-0.001045
-0.579689,3.553,-0.003699,-0.001041
-0.579689,3.556,-0.00369,-0.001038
-0.579689,3.559,-0.003681,-0.001034
-0.579689,3.562,-0.003672,-0.001031
-0.579689,3.565,-0.003662,-0.001027
-0.579689,3.568,-0.003653,-0.001024
-0.579689,3.571,-0.003644,-0.00102
-0.579689,3.574,-0.003635,-0.001017
-0.579689,3.577,-0.003626,-0.001014
-0.579689,3.58,-0.003616,-0.00101
-0.579689,3.583,-0.003607,-0.001007
-0.579689,3.586,-0.003598,-0.001003
-0.579689,3.589,-0.003589,-0.001
-0.579689,3.592,-0.00358,-0.000997
-0.579689,3.595,-0.003571,-0.000993
-0.579689,3.598,-0.003562,-0.00099
-0.579689,3.601,-0.003553,-0.000987
-0.579689,3.604,-0.003544,-0.000983
-0.579689,3.607,-0.003535,-0.00098
-0.579689,3.61,-0.003526,-0.000977
-0.579689,3.613,-0.003517,-0.000973
-0.579689,3.616,-0.003508,-0.00097
-0.579689,3.619,-0.003499,-0.000967
-0.579689,3.622,-0.00349,-0.000964
-0.579689,3.625,-0.003482,-0.00096
-0.579689,3.628,-0.003473,-0.000957
-0.579689,3.631,-0.003464,-0.000954
-0.579689,3.634,-0.003455,-0.000951
-0.579689,3.637,-0.003446,-0.000948
-0.579689,3.64,-0.003438,-0.000944
-0.579689,3.643,-0.003429,-0.000941
-0.579689,3.646,-0.00342,-0.000938
-0.579689,3.649,-0.003412,-0.000935
-0.579689,3.652,-0.003403,-0.000932
-0.579689,3.655,-0.003394,-0.000929
-0.579689,3.658,-0.003386,-0.000926
-0.579689,3.661,-0.003377,-0.000922
-0.579689,3.664,-0.003368,-0.000919
-0.579689,3.667,-0.00336,-0.000916
-0.579689,3.67,-0.003351,-0.000913
-0.579689,3.673,-0.003343,-0.00091
-0.579689,3.676,-0.003334,-0.000907
-0.579689,3.679,-0.003326,-0.000904
-0.579689,3.682,-0.003317,-0.000901
-0.579689,3.685,-0.003309,-0.000898
-0.579689,3.688,-0.0033,-0.000895
-0.579689,3.691,-0.003292,-0.000892
-0.579689,3.694,-0.003284,-0.000889
-0.579689,3.697,-0.003275,-0.000886
-0.579689,3.7,-0.003267,-0.000883
-0.579689,3.703,-0.003259,-0.00088
-0.579689,3.706,-0.00325,-0.000877
-0.579689,3.709,-0.003242,-0.000874
-0.579689,3.712,-0.003234,-0.000871
-0.579689,3.715,-0.003225,-0.000868
-0.579689,3.718,-0.003217,-0.000865
-0.579689,3.721,-0.003209,-0.000862
-0.579689,3.724,-0.003201,-0.00086
-0.579689,3.727,-0.003193,-0.000857
-0.579689,3.73,-0.003184,-0.000854
-0.579689,3.733,-0.003176,-0.000851
-0.579689,3.736,-0.003168,-0.000848
-0.579689,3.739,-0.00316,-0.000845
-0.579689,3.742,-0.003152,-0.000842
-0.579689,3.745,-0.003144,-0.00084
-0.579689,3.748,-0.003136,-0.000837
-0.579689,3.751,-0.003128,-0.000834
-0.579689,3.754,-0.00312,-0.000831
-0.579689,3.757,-0.003112,-0.000828
-0.579689,3.76,-0.003104,-0.000826
-0.579689,3.763,-0.003096,-0.000823
-0.579689,3.766,-0.003088,-0.00082
-0.579689,3.769,-0.00308,-0.000817
-0.579689,3.772,-0.003072,-0.000814
-0.579689,3.775,-0.003064,-0.000812
-0.579689,3.778,-0.003057,-0.000809
-0.579689,3.781,-0.003049,-0.000806
-0.579689,3.784,-0.003041,-0.000804
-0.579689,3.787,-0.003033,-0.000801
-0.579689,3.79,-0.003025,-0.000798
-0.579689,3.793,-0.003018,-0.000796
-0.579689,3.796,-0.00301,-0.000793
-0.579689,3.799,-0.003002,-0.00079
-0.579689,3.802,-0.002994,-0.000788
-0.579689,3.805,-0.002987,-0.000785
-0.579689,3.808,-0.002979,-0.000782
-0.579689,3.811,-0.002971,-0.00078
